"","created_at","text","id"
"1887",2018-06-18 00:49:01,"the democrats should get together with their republican counterparts and work something out on border security &amp; safety. don’t wait until after the election because you are going to lose!",1887
"1888",2018-06-18 00:42:04,"why was the fbi’s sick loser, peter strzok, working on the totally discredited mueller team of 13 angry &amp; conflicted democrats, when strzok was giving crooked hillary a free pass yet telling his lover, lawyer lisa page, that “we’ll stop” trump from becoming president? witch hunt!",1888
"1889",2018-06-18 00:25:53,"why was the fbi giving so much information to the fake news media. they are not supposed to be doing that, and knowing the enemy of the people fake news, they put their own spin on it - truth doesn’t matter to them!",1889
"1890",2018-06-17 16:55:13,"happy father's day! https://t.co/1legof68lb",1890
"1891",2018-06-17 14:54:53,"witch hunt! there was no russian collusion. oh, i see, there was no russian collusion, so now they look for obstruction on the no russian collusion. the phony russian collusion was a made up hoax. too bad they didn’t look at crooked hillary like this. double standard!",1891
"1892",2018-06-17 14:37:03,"the ig report totally destroys james comey and all of his minions including the great lovers, peter strzok and lisa page, who started the disgraceful witch hunt against so many innocent people. it will go down as a dark and dangerous period in american history!",1892
"1893",2018-06-17 14:36:44,"my supporters are the smartest, strongest, most hard working and most loyal that we have seen in our countries history. it is a beautiful thing to watch as we win elections and gather support from all over the country. as we get stronger, so does our country. best numbers ever!",1893
"1894",2018-06-17 14:36:35,"democrats can fix their forced family breakup at the border by working with republicans on new legislation, for a change! this is why we need more republicans elected in november. democrats are good at only three things, high taxes, high crime and obstruction. sad!",1894
"1895",2018-06-17 14:36:08,"i’ve had to beat 17 very talented people including the bush dynasty, then i had to beat the clinton dynasty, and now i have to beat a phony witch hunt and all of the dishonest people covered in the ig report...and never forget the fake news media. it never ends!",1895
"1896",2018-06-17 13:26:28,"washington post employees want to go on strike because bezos isn’t paying them enough. i think a really long strike would be a great idea. employees would get more money and we would get rid of fake news for an extended period of time! is @wapo a registered lobbyist?",1896
"1897",2018-06-17 13:08:26,"our economy is perhaps better than it has ever been. companies doing really well, and moving back to america, and jobs numbers are the best in 44 years.",1897
"1898",2018-06-17 13:01:06,"the denuclearization deal with north korea is being praised and celebrated all over asia. they are so happy! over here, in our country, some people would rather see this historic deal fail than give trump a win, even if it does save potentially millions &amp; millions of lives!",1898
"1899",2018-06-17 12:48:43,"holding back the “war games” during the negotiations was my request because they are very expensive and set a bad light during a good faith negotiation. also, quite provocative. can start up immediately if talks break down, which i hope will not happen!",1899
"1900",2018-06-17 12:40:02,"funny how the fake news, in a coordinated effort with each other, likes to say i gave sooo much to north korea because i “met.” that’s because that’s all they have to disparage! we got so much for peace in the world, &amp; more is being added in finals. even got our hostages/remains!",1900
"1901",2018-06-17 12:31:46,"daniel henninger of the wall street journal: “this ig report makes it clear, as did rod rosenstein’s memo, that trump was absolutely justified, unquestionably justified, in firing jim comey. so i think the mueller investigation is on pretty weak grounds right now.”  witch hunt!",1901
"1902",2018-06-17 11:58:01,"please clear up the fake news! https://t.co/3vbikbmkwp",1902
"1903",2018-06-17 11:52:40,"chuck schumer said “the summit was what the texans call all cattle and no hat.” thank you chuck, but are you sure you got that right? no more nuclear testing or rockets flying all over the place, blew up launch sites. hostages already back, hero remains coming home &amp; much more!",1903
"1904",2018-06-16 14:29:03,"“americans must demand their lawmakers support the legislation we need to defeat ms-13 once and for all, and to ensure every american child in every american community can grow up in safety, and grow up in security, and in peace.” https://t.co/lzricjih8h",1904
"1905",2018-06-16 14:01:33,"the ig report totally destroys james comey and all of his minions including the great lovers, peter strzok and lisa page, who started the disgraceful witch hunt against so many innocent people. it will go down as a dark and dangerous period in american history!",1905
"1906",2018-06-16 13:12:14,"my supporters are the smartest, strongest, most hard working and most loyal that we have seen in our countries history. it is a beautiful thing to watch as we win elections and gather support from all over the country. as we get stronger, so does our country. best numbers ever!",1906
"1907",2018-06-16 13:03:57,"democrats can fix their forced family breakup at the border by working with republicans on new legislation, for a change! this is why we need more republicans elected in november. democrats are good at only three things, high taxes, high crime and obstruction. sad!",1907
"1908",2018-06-16 12:47:56,"the democrats are forcing the breakup of families at the border with their horrible and cruel legislative agenda. any immigration bill must have full funding for the wall, end catch &amp; release, visa lottery and chain, and go to merit based immigration. go for it! win!",1908
"1909",2018-06-15 22:32:18,"great discussions with european union commission president jean-claude juncker and eu council president donald tusk at the #g7summit in canada last week. https://t.co/kgxxe50459",1909
"1910",2018-06-15 22:23:44,"the fake news media said that i did not get along with other leaders at the #g7summit in canada. they are once again, wrong! https://t.co/i6eekezv6z",1910
"1911",2018-06-15 22:03:07,"i have a great relationship with angela merkel of germany, but the fake news media only shows the bad photos (implying anger) of negotiating an agreement - where i am asking for things that no other american president would ask for! https://t.co/ib97nn5hzt",1911
"1912",2018-06-15 17:49:38,"i’ve had to beat 17 very talented people including the bush dynasty, then i had to beat the clinton dynasty, and now i have to beat a phony witch hunt and all of the dishonest people covered in the ig report...and never forget the fake news media. it never ends!",1912
